order_id,order_date,process_group,warehouse_id,picker_id,items_count,processing_time_min,labor_cost,error_flag,on_time_delivery
ORD_303,2024-01-03,B,WH_01,P_12,11,27.33495358612436,16.28984804426025,0,1
ORD_304,2024-01-03,B,WH_01,P_19,14,30.971323398109135,11.864276442076877,0,1
ORD_305,2024-01-03,A,WH_01,P_10,12,27.149481052859677,17.05420546727536,0,1
ORD_306,2024-01-03,A,WH_01,P_11,7,34.81998956457902,23.744136917993977,1,1
ORD_307,2024-01-03,A,WH_01,P_1,7,34.276892342993044,23.43451443778055,0,1
ORD_308,2024-01-03,B,WH_01,P_12,5,24.758098904730588,20.025023223250003,0,1
ORD_309,2024-01-03,B,WH_01,P_17,15,33.98613211279381,15.142532840927629,0,1
ORD_310,2024-01-03,B,WH_01,P_15,7,27.642258687988765,17.664652496904093,0,1
ORD_311,2024-01-03,B,WH_01,P_17,8,25.19763297897702,16.278538752324884,0,0
ORD_312,2024-01-03,A,WH_01,P_20,2,31.633739447180027,15.792424652031496,0,1
ORD_313,2024-01-03,A,WH_01,P_5,6,27.179817223638373,11.610069373251159,0,1
ORD_314,2024-01-03,A,WH_01,P_4,11,32.679622463226586,13.6851660650479,0,1
ORD_315,2024-01-03,A,WH_01,P_10,8,29.316068626047493,21.843049085205337,0,1
ORD_316,2024-01-04,B,WH_01,P_11,12,28.900393542208867,12.2034516639161,0,1
ORD_317,2024-01-04,B,WH_01,P_16,6,25.326123339467294,13.990878841895007,0,1
ORD_318,2024-01-04,A,WH_01,P_12,5,44.37514951545887,14.797401257237182,0,1
ORD_319,2024-01-04,A,WH_01,P_6,14,25.653706111579673,17.87695373698961,0,1
ORD_320,2024-01-04,B,WH_01,P_5,5,32.936930257823754,21.473909105046534,0,1
ORD_321,2024-01-04,A,WH_01,P_11,9,33.010765857617685,21.952792606823877,0,1
ORD_322,2024-01-04,B,WH_01,P_12,15,20.36031743115774,17.70794649264064,0,1
ORD_323,2024-01-04,B,WH_01,P_20,16,31.203100132522763,16.36683392050345,0,1
ORD_324,2024-01-04,B,WH_01,P_17,9,23.07982062503013,16.521597074684987,0,1
ORD_325,2024-01-04,A,WH_01,P_16,12,34.42238054201966,17.92741318082725,0,1
ORD_326,2024-01-04,B,WH_01,P_3,2,22.384336947710757,16.259546046100454,0,0
ORD_327,2024-01-04,B,WH_01,P_14,15,21.998343376972127,13.305637573687871,0,1
ORD_328,2024-01-04,B,WH_01,P_15,14,26.006304819916885,15.750388962489314,0,1
ORD_329,2024-01-04,B,WH_01,P_14,19,28.363488967649673,16.625954471803173,0,1
ORD_330,2024-01-04,B,WH_01,P_14,14,27.70414213263875,17.751494016903276,0,0
ORD_331,2024-01-04,A,WH_01,P_19,17,30.66883457722816,19.265053404793335,0,1
ORD_332,2024-01-04,A,WH_01,P_9,10,37.060485856376,19.485638859372337,1,1
ORD_333,2024-01-04,A,WH_01,P_1,19,34.20372388040804,23.51455103038537,0,1
ORD_334,2024-01-04,B,WH_01,P_4,14,18.968114971954098,16.94808508578402,0,1
ORD_335,2024-01-04,A,WH_01,P_16,4,24.811375620414694,14.1805206922724,1,1
ORD_336,2024-01-04,A,WH_01,P_5,17,28.651343853764264,12.923643334328343,0,1
ORD_337,2024-01-04,B,WH_01,P_4,5,22.36323432904713,15.595922456836963,0,1
ORD_338,2024-01-04,A,WH_01,P_8,17,25.277464040530297,17.67018685388945,0,1
ORD_339,2024-01-04,A,WH_01,P_4,19,40.5930208611478,17.185426573525852,0,1
ORD_340,2024-01-04,B,WH_01,P_9,12,37.85471358748907,14.560285468919158,0,1
ORD_341,2024-01-04,A,WH_01,P_12,8,28.26410382959329,18.58382236571173,0,1
ORD_342,2024-01-04,B,WH_01,P_3,8,26.074173855125633,11.017993001618786,0,1
ORD_343,2024-01-04,B,WH_01,P_6,14,19.476398129844988,16.900139909224006,0,1
ORD_344,2024-01-04,A,WH_01,P_10,14,29.090197775006175,20.32633641228928,0,1
ORD_345,2024-01-04,A,WH_01,P_19,9,27.325090088430215,17.417005363739015,0,1
ORD_346,2024-01-04,A,WH_01,P_11,7,29.38501795447093,18.20788218164667,0,1
ORD_347,2024-01-04,A,WH_01,P_13,14,29.782586882877315,14.629451385267512,0,1
ORD_348,2024-01-04,B,WH_01,P_14,16,32.25975202914133,12.552611884731824,0,1
ORD_349,2024-01-04,A,WH_01,P_4,13,29.738029044997784,19.727339347999358,0,1
ORD_350,2024-01-04,B,WH_01,P_19,5,25.944348805861527,12.53205118212204,0,1
ORD_351,2024-01-04,A,WH_01,P_11,9,33.011928031800366,19.325821948708228,0,1
ORD_352,2024-01-04,A,WH_01,P_3,10,25.155323547884656,18.020409295178315,0,1
ORD_353,2024-01-04,B,WH_01,P_12,6,27.291755021427388,13.138039483183682,0,1
ORD_354,2024-01-04,A,WH_01,P_17,11,48.06865924183035,16.543046471727983,0,1
ORD_355,2024-01-04,A,WH_01,P_9,6,34.82587102224068,20.536804543400855,0,1
ORD_356,2024-01-04,A,WH_01,P_12,6,30.405382481036103,22.300267259475504,0,1
ORD_357,2024-01-04,A,WH_01,P_4,9,21.08415242801166,15.920439518290742,0,1
ORD_358,2024-01-04,B,WH_01,P_5,1,33.985397503666576,22.717887875496015,0,1
ORD_359,2024-01-04,B,WH_01,P_3,1,22.17797872694154,13.924608411020408,0,1
ORD_360,2024-01-04,A,WH_01,P_5,15,31.09636448337894,15.858738431188048,0,1
ORD_361,2024-01-04,B,WH_01,P_17,2,28.359365813850083,17.89527712006075,0,1
ORD_362,2024-01-04,A,WH_01,P_4,18,29.156963917574505,17.956643187365163,0,0
ORD_363,2024-01-04,B,WH_01,P_15,14,26.558185203973323,14.07497242529468,0,1
ORD_364,2024-01-04,A,WH_01,P_9,10,31.439395574498004,18.686947275183233,0,1
ORD_365,2024-01-04,A,WH_01,P_4,13,25.548412470641992,18.98951986087003,0,0
ORD_366,2024-01-04,A,WH_01,P_19,5,47.79754662157911,12.583183581279702,0,1
ORD_367,2024-01-04,A,WH_01,P_12,10,35.25695935591415,20.54629950781927,0,1
ORD_368,2024-01-04,A,WH_01,P_3,12,33.024991390479784,21.780622218236516,0,1
ORD_369,2024-01-04,A,WH_01,P_18,15,28.86858911490107,19.69444244904879,0,1
ORD_370,2024-01-04,B,WH_01,P_4,19,24.760427601565077,11.810419783575155,0,1
ORD_371,2024-01-04,B,WH_01,P_15,19,28.28981080790829,12.451095920700284,0,1
ORD_372,2024-01-04,B,WH_01,P_12,11,23.607353323176287,15.189180735118088,0,1
ORD_373,2024-01-04,B,WH_01,P_6,17,27.093901521582247,16.634279700640484,0,1
ORD_374,2024-01-04,A,WH_01,P_11,4,26.565606194824287,16.03870098405354,0,1
ORD_375,2024-01-04,B,WH_01,P_19,19,32.28028404533026,15.5580972853229,1,1
ORD_376,2024-01-04,A,WH_01,P_20,15,35.33362679602069,18.268742043765748,0,1
ORD_377,2024-01-04,A,WH_01,P_3,17,23.69212027583238,20.889266994639097,0,1
ORD_378,2024-01-04,A,WH_01,P_11,5,45.9994664257118,18.576848023197122,0,1
ORD_379,2024-01-04,A,WH_01,P_3,10,29.54023697688336,15.758765762095075,0,1
ORD_380,2024-01-04,B,WH_01,P_8,15,33.04633055484369,11.40108986655954,0,1
ORD_381,2024-01-04,A,WH_01,P_9,9,35.50701929671585,19.34896771987755,0,1
ORD_382,2024-01-04,B,WH_01,P_8,14,31.80927178102469,12.18144235963373,0,1
ORD_383,2024-01-04,A,WH_01,P_10,14,20.63831199827729,18.639881122118815,0,1
ORD_384,2024-01-04,B,WH_01,P_2,16,21.169955554623876,14.821385857253048,0,1
ORD_385,2024-01-04,A,WH_01,P_1,3,36.97684905159049,17.41852158368159,0,1
ORD_386,2024-01-04,A,WH_01,P_10,9,29.56122667262383,13.851399068237326,0,1
ORD_387,2024-01-04,B,WH_01,P_14,4,23.755430593637506,15.47273123459763,0,1
ORD_388,2024-01-04,B,WH_01,P_18,15,32.3010495374944,21.899150097277694,0,1
ORD_389,2024-01-04,B,WH_01,P_17,14,22.17852680121816,17.33970389067929,0,1
ORD_390,2024-01-04,B,WH_01,P_9,18,31.77548189720738,12.417826928532365,0,1
ORD_391,2024-01-04,B,WH_01,P_18,5,27.924504084644884,12.367587303999233,0,1
ORD_392,2024-01-04,A,WH_01,P_5,19,37.105387773007834,17.58788463480181,0,0
ORD_393,2024-01-04,A,WH_01,P_5,1,26.945597104779218,19.23142753168337,0,1
ORD_394,2024-01-04,A,WH_01,P_20,12,34.293529634869515,15.58806877907779,1,1
ORD_395,2024-01-04,A,WH_01,P_9,19,29.37134105453843,18.419330909298708,0,0
ORD_396,2024-01-04,A,WH_01,P_7,15,33.72875742036622,15.498494449680592,0,1
ORD_397,2024-01-04,A,WH_01,P_9,13,39.41073093169117,17.03972405716683,0,1
ORD_398,2024-01-04,B,WH_01,P_13,11,31.187539362416196,18.267185239688185,0,1
ORD_399,2024-01-04,B,WH_01,P_12,9,28.882047630487584,12.744871114106225,0,1
ORD_400,2024-01-04,B,WH_01,P_13,8,39.33601855406246,12.519104283773716,0,1
ORD_401,2024-01-04,A,WH_01,P_14,17,32.24551505237433,14.993437632655581,0,1
ORD_402,2024-01-04,A,WH_01,P_6,5,33.05892386217575,18.24698966015126,0,1
ORD_403,2024-01-04,A,WH_01,P_6,12,31.535765652003363,18.045057679782868,0,0
ORD_404,2024-01-04,A,WH_01,P_10,16,32.72454083713681,22.64271028508678,1,1
ORD_405,2024-01-04,A,WH_01,P_1,15,30.573829251862154,18.576704292585692,0,1
ORD_406,2024-01-04,A,WH_01,P_4,7,24.565357546076594,13.59742420274268,0,1
ORD_407,2024-01-04,A,WH_01,P_8,7,34.13475784956597,20.305551342448666,0,1
ORD_408,2024-01-04,A,WH_01,P_13,4,33.78736949887214,19.69884263915211,0,1
ORD_409,2024-01-04,A,WH_01,P_9,12,32.12531892977577,18.69210271715605,1,1
ORD_410,2024-01-04,A,WH_01,P_19,12,36.99739597158434,18.755363120681817,0,1
ORD_411,2024-01-04,A,WH_01,P_11,13,34.98933049098071,21.4204471155638,0,1
ORD_412,2024-01-04,A,WH_01,P_9,17,31.091520619338297,19.249384334268424,0,1
ORD_413,2024-01-04,B,WH_01,P_1,18,29.248045150359147,15.49621329834633,0,1
ORD_414,2024-01-04,B,WH_01,P_5,6,18.961694864409708,15.461851447239312,0,1
ORD_415,2024-01-05,B,WH_01,P_6,18,20.462128080544993,15.479152229336957,0,1
ORD_416,2024-01-05,A,WH_01,P_16,8,34.687170486510766,19.113282153941768,0,0
ORD_417,2024-01-05,B,WH_01,P_12,3,14.04727013439971,14.87758702744444,0,1
ORD_418,2024-01-05,A,WH_01,P_6,5,44.145857739721116,13.910477986221569,0,1
ORD_419,2024-01-05,B,WH_01,P_8,12,29.12943603096518,15.04786944353938,0,1
ORD_420,2024-01-05,B,WH_01,P_18,4,30.59878971074091,11.76681760532209,0,1
ORD_421,2024-01-05,B,WH_01,P_10,12,30.092441902282378,14.481306193290319,0,1
ORD_422,2024-01-05,B,WH_01,P_3,8,29.347859091742162,16.785258749300233,0,1
ORD_423,2024-01-05,B,WH_01,P_3,13,26.963999771048318,16.537575484430796,0,1
ORD_424,2024-01-05,B,WH_01,P_13,3,26.57718500428096,13.319304319531003,0,1
ORD_425,2024-01-05,B,WH_01,P_20,18,20.944140353596094,16.826910297666313,0,1
ORD_426,2024-01-05,A,WH_01,P_2,10,34.92298664132115,19.972573240455333,0,0
ORD_427,2024-01-05,B,WH_01,P_3,13,25.177254267324884,11.34610955687296,0,1
ORD_428,2024-01-05,B,WH_01,P_8,19,22.50607975838436,11.674215935652526,0,1
ORD_429,2024-01-05,A,WH_01,P_8,14,31.234705277734793,22.533464790742045,0,1
ORD_430,2024-01-05,A,WH_01,P_4,16,37.3213243405838,16.73771461895684,0,1
ORD_431,2024-01-05,B,WH_01,P_4,15,26.455119538523252,17.584908141247556,0,1
ORD_432,2024-01-05,B,WH_01,P_20,10,27.31589613778258,18.275961755424927,0,1
ORD_433,2024-01-05,A,WH_01,P_7,13,36.14142080228164,10.324894850228693,0,0
ORD_434,2024-01-05,A,WH_01,P_4,6,31.831458119551865,17.33962895913009,0,1
ORD_435,2024-01-05,B,WH_01,P_18,12,30.396866414782515,12.12801491210336,0,1
ORD_436,2024-01-05,B,WH_01,P_15,5,31.317983296232953,16.44910807330662,0,1
ORD_437,2024-01-05,B,WH_01,P_10,4,34.2986593751897,10.699743622630454,0,1
ORD_438,2024-01-05,B,WH_01,P_17,2,29.09199110444342,18.503996482366073,0,1
ORD_439,2024-01-05,B,WH_01,P_1,16,32.25973808861459,12.504848431713967,0,1
ORD_440,2024-01-05,A,WH_01,P_7,19,35.640338354817096,17.450410143838837,0,1
ORD_441,2024-01-05,A,WH_01,P_17,6,33.380424555148416,19.49322926727418,0,1
ORD_442,2024-01-05,B,WH_01,P_3,9,24.208491230269846,12.249614417570763,0,0
ORD_443,2024-01-05,A,WH_01,P_3,17,34.746637196911315,23.02347730004261,1,1
ORD_444,2024-01-05,B,WH_01,P_11,15,14.824681551135882,15.360232619018696,0,1
ORD_445,2024-01-05,B,WH_01,P_19,3,26.698555043041942,16.136987924105952,0,1
ORD_446,2024-01-05,B,WH_01,P_3,1,36.096115916498604,15.099840993036727,0,1
ORD_447,2024-01-05,A,WH_01,P_12,12,34.52327065536872,17.091133386047048,0,1
ORD_448,2024-01-05,A,WH_01,P_3,2,34.25944409083475,20.429573524911078,0,1
ORD_449,2024-01-05,B,WH_01,P_1,16,27.135270203444758,15.254651765949633,0,1
ORD_450,2024-01-05,A,WH_01,P_1,12,25.98516841036463,14.694620406240318,0,1
ORD_451,2024-01-05,A,WH_01,P_9,14,23.410892013660117,19.791824662669747,0,1
ORD_452,2024-01-05,A,WH_01,P_14,5,32.98846272478631,17.878444949892625,0,1
ORD_453,2024-01-05,A,WH_01,P_10,19,34.84023502415576,22.006967691433687,1,1
ORD_454,2024-01-05,A,WH_01,P_5,8,32.196781972469516,15.724513995899791,0,0
ORD_455,2024-01-05,B,WH_01,P_12,9,31.450992055623935,17.58812333680938,0,1
ORD_456,2024-01-05,A,WH_01,P_10,3,31.499372181257836,13.651064340904409,0,1
ORD_457,2024-01-05,B,WH_01,P_9,11,21.070444953835768,15.862242520624799,0,1
ORD_458,2024-01-05,B,WH_01,P_3,12,22.57022843352702,14.772064416203593,0,1
ORD_459,2024-01-05,B,WH_01,P_4,15,18.724685038334066,20.34139782200681,0,1
ORD_460,2024-01-05,A,WH_01,P_13,2,30.710537869099532,18.830380347975865,0,1
ORD_461,2024-01-05,B,WH_01,P_1,1,27.218898813569446,14.36039715774227,0,1
ORD_462,2024-01-05,B,WH_01,P_6,4,30.78952698055506,18.647767893254944,0,1
ORD_463,2024-01-05,A,WH_01,P_15,10,31.858687094754572,17.476937226291493,0,1
ORD_464,2024-01-05,A,WH_01,P_17,4,42.06477758187564,16.522661777008448,0,1
ORD_465,2024-01-05,A,WH_01,P_15,9,36.845185998912854,15.0802730598824,0,1
ORD_466,2024-01-05,B,WH_01,P_2,15,26.62936446784978,14.394626935440174,0,1
ORD_467,2024-01-05,B,WH_01,P_18,11,35.52507073603515,14.247991719457678,0,1
ORD_468,2024-01-05,B,WH_01,P_13,16,30.840897822314236,14.167070837922683,0,1
ORD_469,2024-01-05,B,WH_01,P_8,14,28.651454315665703,8.77859434552129,0,0
ORD_470,2024-01-05,A,WH_01,P_17,14,36.099973956866414,17.372058541261914,0,1
ORD_471,2024-01-05,B,WH_01,P_11,1,28.51909297802438,16.80390626281536,0,1
ORD_472,2024-01-05,A,WH_01,P_18,6,22.307801292339644,11.893407471546382,0,0
ORD_473,2024-01-05,B,WH_01,P_11,11,20.542444494520975,16.06774329197917,0,1
ORD_474,2024-01-05,B,WH_01,P_1,4,23.59524462096623,12.745546033247948,0,1
ORD_475,2024-01-05,B,WH_01,P_18,6,27.212412694615875,12.490272301952903,0,1
ORD_476,2024-01-05,A,WH_01,P_4,3,35.423677983317184,20.904553981598582,0,1
ORD_477,2024-01-05,B,WH_01,P_13,10,16.27598648724881,16.332083251992,0,1
ORD_478,2024-01-05,A,WH_01,P_1,14,25.12677069200648,13.909882125836525,0,0
ORD_479,2024-01-05,A,WH_01,P_12,9,33.84956504337495,11.530197910101636,0,1
ORD_480,2024-01-05,A,WH_01,P_5,16,29.66359074181881,22.77271471471355,0,1
ORD_481,2024-01-05,A,WH_01,P_8,13,27.397894838587998,22.433045633813034,0,1
ORD_482,2024-01-05,A,WH_01,P_17,2,40.77042880120936,18.483154435789764,0,1
ORD_483,2024-01-05,B,WH_01,P_19,11,29.8630405395705,15.871726129393114,0,1
ORD_484,2024-01-05,B,WH_01,P_19,2,39.13358243172761,16.08239956340174,0,1
ORD_485,2024-01-05,B,WH_01,P_1,15,29.243448841694534,18.890123598692643,1,1
ORD_486,2024-01-05,B,WH_01,P_18,1,36.35482587685891,15.97403544342726,0,1
ORD_487,2024-01-05,B,WH_01,P_16,19,38.1814981042412,18.461181095450968,0,1
ORD_488,2024-01-05,A,WH_01,P_17,7,34.600938304691134,15.581797323750585,0,1
ORD_489,2024-01-05,A,WH_01,P_3,7,35.223893945265225,22.0030509778479,0,1
ORD_490,2024-01-05,A,WH_01,P_1,11,25.421585083091593,20.51471063871342,0,1
ORD_491,2024-01-05,A,WH_01,P_19,16,29.927641071979718,17.175303726343152,0,1
ORD_492,2024-01-05,A,WH_01,P_8,2,29.509990505989286,10.410851368183618,0,1
ORD_493,2024-01-05,B,WH_01,P_15,19,22.514767846773726,13.31738288718247,0,1
ORD_494,2024-01-05,A,WH_01,P_15,8,28.35979823140822,18.63385107683842,0,1
ORD_495,2024-01-05,B,WH_01,P_4,10,21.61064094311405,13.278205833942712,0,1
ORD_496,2024-01-05,A,WH_01,P_17,11,39.736381180580146,20.9040194248219,0,1
ORD_497,2024-01-05,A,WH_01,P_5,2,33.61120391878885,22.539027798011965,0,1
ORD_498,2024-01-05,B,WH_01,P_19,13,33.69181865723193,12.175874425998796,0,1
ORD_499,2024-01-05,B,WH_01,P_17,12,23.396801640840252,16.32207825453255,0,1
ORD_500,2024-01-06,A,WH_01,P_10,3,40.814140385244606,16.926168505796056,0,1
ORD_501,2024-01-06,B,WH_01,P_8,10,35.20266785446185,13.361052506676053,0,1
ORD_502,2024-01-06,A,WH_01,P_17,2,37.10388600669351,17.529773772653172,0,1
ORD_503,2024-01-06,B,WH_01,P_17,2,26.171144011992727,12.295631281752899,0,1
ORD_504,2024-01-06,B,WH_01,P_13,6,37.94028379644314,16.329976519029508,0,1
ORD_505,2024-01-06,B,WH_01,P_15,14,29.316031460495616,11.582155483849386,0,1
ORD_506,2024-01-06,A,WH_01,P_20,4,34.099340720688424,17.916433333867996,0,1
ORD_507,2024-01-06,B,WH_01,P_3,1,24.699618729332506,14.834030956025071,0,1
ORD_508,2024-01-06,A,WH_01,P_14,5,37.88056121042063,19.06766813266296,0,1
ORD_509,2024-01-06,A,WH_01,P_8,8,29.363128758897133,22.898562561819876,0,1
ORD_510,2024-01-06,A,WH_01,P_11,1,27.75623971618423,18.376095947295507,0,0
ORD_511,2024-01-06,A,WH_01,P_13,10,31.92096206886604,17.428414897008967,0,1
ORD_512,2024-01-06,A,WH_01,P_16,3,31.764156274234214,17.5965096467948,0,1
ORD_513,2024-01-06,A,WH_01,P_11,3,33.437533284345015,19.45247735679886,0,1
ORD_514,2024-01-06,B,WH_01,P_4,3,26.359072652071163,16.649302999140986,0,1
ORD_515,2024-01-06,A,WH_01,P_19,19,42.61263069955652,16.52356945441199,0,1
ORD_516,2024-01-06,A,WH_01,P_19,11,30.761114088938918,19.681444196414805,0,1
ORD_517,2024-01-06,A,WH_01,P_14,12,38.84513297372993,17.944522234820855,0,0
ORD_518,2024-01-06,A,WH_01,P_11,11,29.374350459458203,21.176231489744428,0,1
ORD_519,2024-01-06,A,WH_01,P_10,12,43.77552314318477,18.01108701554354,0,1
ORD_520,2024-01-06,B,WH_01,P_18,19,30.75143455040474,16.498079867782415,0,1
ORD_521,2024-01-06,A,WH_01,P_11,17,29.98917331297129,19.027013503468865,0,1
ORD_522,2024-01-06,A,WH_01,P_13,12,43.43564809074539,16.610497160781627,0,1
ORD_523,2024-01-06,A,WH_01,P_8,2,22.071630341540015,19.616394476307786,0,1
ORD_524,2024-01-06,B,WH_01,P_17,8,35.14074772878429,16.889812979109486,0,1
ORD_525,2024-01-06,B,WH_01,P_16,16,31.171142032997746,19.109226238130596,0,0
ORD_526,2024-01-06,A,WH_01,P_14,9,33.518991428227885,20.46103203783737,1,1
ORD_527,2024-01-06,B,WH_01,P_19,7,16.923970058222928,11.871465318789433,0,1
ORD_528,2024-01-06,B,WH_01,P_18,11,25.02092189948668,18.418182015705206,0,1
ORD_529,2024-01-06,B,WH_01,P_8,10,26.441988345785493,13.072456454086876,0,0
ORD_530,2024-01-06,B,WH_01,P_10,8,29.716483320411452,11.955190933087218,0,1
ORD_531,2024-01-06,A,WH_01,P_4,17,23.87431967338711,14.990663951880064,1,1
ORD_532,2024-01-06,A,WH_01,P_2,18,37.28710005825204,16.85927533220939,0,1
ORD_533,2024-01-06,A,WH_01,P_8,11,40.11217085708429,18.846562222291283,0,1
ORD_534,2024-01-06,B,WH_01,P_10,14,27.582191203316967,14.747403057795193,0,0
ORD_535,2024-01-06,A,WH_01,P_18,10,26.81624529898872,13.849639445794033,0,1
ORD_536,2024-01-06,A,WH_01,P_7,12,34.89240036401232,19.10619944195256,0,1
ORD_537,2024-01-06,A,WH_01,P_12,17,32.09929639345468,16.94383317686419,0,1
ORD_538,2024-01-06,B,WH_01,P_7,6,24.877756484287595,17.58956309604392,0,1
ORD_539,2024-01-06,B,WH_01,P_4,8,28.309751746706567,11.86223062685841,0,1
ORD_540,2024-01-06,B,WH_01,P_3,7,27.476506769369685,15.426329650969997,0,1
ORD_541,2024-01-06,B,WH_01,P_8,3,29.209930031975155,13.924036309007459,0,1
ORD_542,2024-01-06,A,WH_01,P_12,8,39.4776040587379,16.313729024087415,0,0
ORD_543,2024-01-06,A,WH_01,P_20,5,35.11999445478686,15.066488398886143,0,1
ORD_544,2024-01-06,A,WH_01,P_1,4,35.20890401807546,21.686941507467186,0,1
ORD_545,2024-01-06,A,WH_01,P_14,15,28.182262725931512,15.216198120186839,0,0
ORD_546,2024-01-06,B,WH_01,P_17,8,30.710764021882284,17.497041611945377,0,1
ORD_547,2024-01-06,B,WH_01,P_11,7,26.13339422874726,16.5182684084001,0,1
ORD_548,2024-01-06,A,WH_01,P_10,16,32.84754284052478,11.608300560578398,0,1
ORD_549,2024-01-06,B,WH_01,P_13,1,23.11304962070548,16.733311725831502,0,1
ORD_550,2024-01-06,B,WH_01,P_19,8,22.927026034147804,13.634352404684899,0,1
ORD_551,2024-01-06,A,WH_01,P_8,7,33.95008481753925,16.661271977340746,0,1
ORD_552,2024-01-06,A,WH_01,P_8,6,23.39320794890188,14.82800154847581,0,1
ORD_553,2024-01-06,A,WH_01,P_8,17,27.783631904524167,14.385920151515663,0,0
ORD_554,2024-01-06,A,WH_01,P_2,7,36.17012417052934,13.613325780930474,0,1
ORD_555,2024-01-06,B,WH_01,P_13,5,28.6567082338967,16.333502128093905,0,1
ORD_556,2024-01-06,B,WH_01,P_3,17,31.380233962648973,18.681676689377454,1,1
ORD_557,2024-01-06,B,WH_01,P_1,8,31.251026835656173,13.86384764678755,0,0
ORD_558,2024-01-06,A,WH_01,P_9,12,29.1893969103178,14.535915772101403,0,1
ORD_559,2024-01-06,A,WH_01,P_2,16,25.89777998365131,20.823773564384393,0,1
ORD_560,2024-01-06,A,WH_01,P_5,10,33.5857869318526,20.175598418019554,0,1
ORD_561,2024-01-06,A,WH_01,P_15,16,30.825928646738287,22.436170828403675,0,1
ORD_562,2024-01-06,B,WH_01,P_3,18,32.67810073591472,12.234266218970914,0,1
ORD_563,2024-01-06,B,WH_01,P_15,17,24.91924072069276,16.027123011081706,0,1
ORD_564,2024-01-06,B,WH_01,P_5,14,20.15842480583595,19.96818999807702,0,1
ORD_565,2024-01-06,B,WH_01,P_8,17,27.21541504012193,14.358622548617815,0,1
ORD_566,2024-01-06,A,WH_01,P_11,3,40.35527152235574,11.8526283406392,1,1
ORD_567,2024-01-06,A,WH_01,P_16,5,27.610744582282056,17.25492592076363,0,1
ORD_568,2024-01-06,B,WH_01,P_7,1,31.43515511066453,18.786955115485384,0,1
ORD_569,2024-01-06,B,WH_01,P_9,13,18.27834640360871,16.4556111939094,0,1
ORD_570,2024-01-06,A,WH_01,P_1,15,32.139977051883065,16.597201978515013,0,0
ORD_571,2024-01-06,A,WH_01,P_13,10,38.49614632332244,16.586626044546364,0,1
ORD_572,2024-01-06,B,WH_01,P_13,8,21.0784752449044,15.493315876537194,0,1
ORD_573,2024-01-06,B,WH_01,P_13,3,24.22215326026036,11.746641182911052,0,1
ORD_574,2024-01-06,A,WH_01,P_20,3,31.147954321822837,15.723443606887086,0,0
ORD_575,2024-01-06,B,WH_01,P_14,6,32.93859588583201,18.83890594478854,0,1
ORD_576,2024-01-06,A,WH_01,P_12,7,26.223604608292327,17.38016616091186,0,0
ORD_577,2024-01-06,A,WH_01,P_12,17,24.65610759954098,20.027090848183164,0,0
ORD_578,2024-01-06,B,WH_01,P_5,17,34.98024245697778,14.10815359185243,0,1
ORD_579,2024-01-06,B,WH_01,P_4,15,20.989252369619557,14.01079822060934,0,1
ORD_580,2024-01-06,A,WH_01,P_9,13,28.753497021933082,18.84366465442938,0,0
ORD_581,2024-01-06,A,WH_01,P_10,13,18.463206155042332,16.010419654873925,0,1
ORD_582,2024-01-06,B,WH_01,P_6,18,21.168810530703468,9.710396086916933,0,1
ORD_583,2024-01-06,B,WH_01,P_15,14,28.27129139870498,14.069779396367613,0,1
ORD_584,2024-01-06,B,WH_01,P_3,9,30.364716022475196,10.588510226807383,0,1
ORD_585,2024-01-06,B,WH_01,P_19,11,32.01208229336004,17.711815355437363,0,1
ORD_586,2024-01-06,A,WH_01,P_13,6,25.568859186605128,17.48016212467831,0,1
ORD_587,2024-01-06,A,WH_01,P_17,10,32.44060711544671,16.990864010668787,0,1
ORD_588,2024-01-06,A,WH_01,P_2,9,30.8208672834357,20.847521119283016,0,1
ORD_589,2024-01-06,A,WH_01,P_9,16,40.34313542960635,17.189469837768076,0,1
ORD_590,2024-01-06,A,WH_01,P_13,14,29.23989703384223,15.14232563154431,0,1
ORD_591,2024-01-06,A,WH_01,P_11,17,34.94724599247198,16.92591186075904,0,1
ORD_592,2024-01-06,B,WH_01,P_13,17,23.543127512930322,17.61283637096067,0,1
ORD_593,2024-01-06,B,WH_01,P_14,7,39.14572161006077,18.250782980338982,0,1
ORD_594,2024-01-06,A,WH_01,P_17,8,30.8980218049852,15.495709831822813,0,1
ORD_595,2024-01-07,A,WH_01,P_16,8,20.087233877493425,16.169931067504933,0,1
ORD_596,2024-01-07,B,WH_01,P_15,10,31.207523399079985,15.924050885848326,0,1
ORD_597,2024-01-07,B,WH_01,P_20,15,20.812866808887136,15.273521179582426,0,1
ORD_598,2024-01-07,A,WH_01,P_4,6,25.732554680859707,12.789550774367923,0,1
